applicant_id,probability_of_default,risk_band,recommended_decision,actual_default
128360,0.7014534967416794,High Risk,Decline,0
242261,0.693611154997555,High Risk,Decline,0
444648,0.2482842260538618,Medium Risk,Manual Review,0
149294,0.2786109062653673,Medium Risk,Manual Review,0
453116,0.3205116474594434,High Risk,Decline,0
360978,0.1487668954034553,Medium Risk,Manual Review,0
386710,0.1800987008955016,Medium Risk,Manual Review,0
189266,0.3057311405311306,High Risk,Decline,0
391497,0.4528400175329077,High Risk,Decline,0
323452,0.2318058168213793,Medium Risk,Manual Review,0
157473,0.4050131011369026,High Risk,Decline,1
316739,0.3746107184139505,High Risk,Decline,0
186071,0.4957049110629685,High Risk,Decline,0
282422,0.3465754237294612,High Risk,Decline,0
272144,0.1578053272646772,Medium Risk,Manual Review,0
150342,0.3734481773383043,High Risk,Decline,0
321838,0.4308528406061598,High Risk,Decline,0
245561,0.4235914716033583,High Risk,Decline,0
421135,0.1107773187333042,Medium Risk,Manual Review,0
160764,0.1261741005266055,Medium Risk,Manual Review,0
338100,0.2836842493366842,Medium Risk,Manual Review,0
105102,0.1992872096594958,Medium Risk,Manual Review,0
386598,0.7644896220054533,High Risk,Decline,0
283573,0.390591836669249,High Risk,Decline,0
115620,0.2600364606596815,Medium Risk,Manual Review,0
337752,0.4454624584706315,High Risk,Decline,0
426729,0.5658325780116035,High Risk,Decline,0
236801,0.5445132886827797,High Risk,Decline,0
377900,0.1395272319489188,Medium Risk,Manual Review,0
339747,0.3572536498324195,High Risk,Decline,0
305847,0.2287388389831275,Medium Risk,Manual Review,0
339169,0.2636180824941992,Medium Risk,Manual Review,0
236578,0.1069532019328829,Medium Risk,Manual Review,0
151064,0.1662848351469317,Medium Risk,Manual Review,0
380867,0.0389490615182336,Low Risk,Approve,0
371184,0.6077895137428719,High Risk,Decline,1
322884,0.5948077450598189,High Risk,Decline,0
413118,0.3515028122043167,High Risk,Decline,0
258213,0.0919085648482739,Low Risk,Approve,0
202160,0.4407060483912037,High Risk,Decline,0
353134,0.7148843302054405,High Risk,Decline,0
117761,0.5100976023651057,High Risk,Decline,0
213782,0.1467457195175232,Medium Risk,Manual Review,0
150990,0.7149134449646926,High Risk,Decline,0
281413,0.4239613534603159,High Risk,Decline,0
454817,0.4604739799886925,High Risk,Decline,0
166796,0.1837933807462277,Medium Risk,Manual Review,0
234413,0.1390661654644152,Medium Risk,Manual Review,0
206381,0.0672597039432007,Low Risk,Approve,0
115163,0.1313320216278329,Medium Risk,Manual Review,0
267358,0.0695774696996292,Low Risk,Approve,0
334582,0.096150869745365,Low Risk,Approve,0
385638,0.3225475549454851,High Risk,Decline,0
176321,0.4485768782167995,High Risk,Decline,0
406774,0.2352193725844819,Medium Risk,Manual Review,0
444292,0.2634847071945507,Medium Risk,Manual Review,0
442802,0.4992724188155422,High Risk,Decline,1
325317,0.4063124150284998,High Risk,Decline,0
106020,0.226906491211495,Medium Risk,Manual Review,0
124753,0.3362429794208958,High Risk,Decline,0
226444,0.0480710108404378,Low Risk,Approve,0
321103,0.2456969197657044,Medium Risk,Manual Review,0
257539,0.8230805058175136,High Risk,Decline,1
366509,0.4824246013979366,High Risk,Decline,0
328496,0.1854577645616678,Medium Risk,Manual Review,0
120091,0.1430394838801381,Medium Risk,Manual Review,0
323516,0.2147374662749873,Medium Risk,Manual Review,0
272260,0.7806743755685889,High Risk,Decline,0
212878,0.3452836538124573,High Risk,Decline,0
431266,0.0450559063345647,Low Risk,Approve,0
385841,0.3117336588111075,High Risk,Decline,0
331631,0.1492323609914071,Medium Risk,Manual Review,0
160334,0.4539348510834136,High Risk,Decline,0
290255,0.2897372889481518,Medium Risk,Manual Review,0
426029,0.2577090597063708,Medium Risk,Manual Review,0
116532,0.1334962332638265,Medium Risk,Manual Review,0
218946,0.2008342814473092,Medium Risk,Manual Review,0
378440,0.2808774901378456,Medium Risk,Manual Review,0
111656,0.8578361396837961,High Risk,Decline,1
230130,0.2749987109656185,Medium Risk,Manual Review,0
249584,0.3759624477051876,High Risk,Decline,0
268639,0.1004076542095962,Medium Risk,Manual Review,0
285489,0.1355565837524156,Medium Risk,Manual Review,0
220958,0.0401372964670078,Low Risk,Approve,0
322816,0.0469329174502391,Low Risk,Approve,0
233551,0.6436939135507173,High Risk,Decline,0
193199,0.065894689704078,Low Risk,Approve,0
120323,0.626721023741311,High Risk,Decline,0
177852,0.5395811463931386,High Risk,Decline,0
298954,0.2403479552126687,Medium Risk,Manual Review,0
360293,0.1733542714283291,Medium Risk,Manual Review,0
335781,0.2045204830821405,Medium Risk,Manual Review,0
344984,0.3578702813193531,High Risk,Decline,0
296983,0.6481675781537383,High Risk,Decline,0
409471,0.5364336092588705,High Risk,Decline,0
424233,0.2094632512657382,Medium Risk,Manual Review,0
287020,0.2536832818659423,Medium Risk,Manual Review,0
393083,0.3031445731589332,High Risk,Decline,0
128705,0.7208988069416608,High Risk,Decline,0
406387,0.683604481665681,High Risk,Decline,1
145024,0.7383821477946673,High Risk,Decline,1
320028,0.9157074374248064,High Risk,Decline,1
256391,0.1753603903174424,Medium Risk,Manual Review,0
445058,0.793310889100166,High Risk,Decline,0
267541,0.2333134303704046,Medium Risk,Manual Review,0
202506,0.5059583281517555,High Risk,Decline,0
246916,0.7389087810839813,High Risk,Decline,0
178932,0.5581827874216744,High Risk,Decline,0
375635,0.5452430703957205,High Risk,Decline,0
204475,0.3118696280022741,High Risk,Decline,0
388882,0.3822605620989305,High Risk,Decline,0
316274,0.5087128472100352,High Risk,Decline,0
216491,0.6627312337437465,High Risk,Decline,0
207525,0.3495385496242741,High Risk,Decline,0
311684,0.2366831840067743,Medium Risk,Manual Review,0
332625,0.2869339227703523,Medium Risk,Manual Review,0
187563,0.3804575834049852,High Risk,Decline,0
251342,0.0745361491322181,Low Risk,Approve,0
230337,0.9095533124034711,High Risk,Decline,1
357029,0.051086717998555,Low Risk,Approve,0
351359,0.0668479509896053,Low Risk,Approve,0
147999,0.0969880308625132,Low Risk,Approve,0
102681,0.7450132084592169,High Risk,Decline,1
174408,0.4334395060692243,High Risk,Decline,0
254528,0.6242117372741149,High Risk,Decline,0
121871,0.8597380765188471,High Risk,Decline,1
447657,0.3192812827314686,High Risk,Decline,0
239805,0.3704952410610944,High Risk,Decline,0
441774,0.2161742898257037,Medium Risk,Manual Review,0
169564,0.0972688743943711,Low Risk,Approve,0
394469,0.8232978927796607,High Risk,Decline,0
135550,0.6966627768569476,High Risk,Decline,0
128540,0.5338911364029607,High Risk,Decline,0
299839,0.1491987237203629,Medium Risk,Manual Review,0
451839,0.381883641026625,High Risk,Decline,0
259837,0.2280346349583045,Medium Risk,Manual Review,0
240976,0.0526716785686438,Low Risk,Approve,0
395263,0.6473152211306621,High Risk,Decline,1
386411,0.5856408917057213,High Risk,Decline,0
255387,0.1921338815484641,Medium Risk,Manual Review,0
188621,0.5274258540379172,High Risk,Decline,0
181846,0.2033983378724418,Medium Risk,Manual Review,0
379663,0.3301338815295139,High Risk,Decline,0
445158,0.1042959552656073,Medium Risk,Manual Review,0
159070,0.1765773980225124,Medium Risk,Manual Review,0
217553,0.1086686599292982,Medium Risk,Manual Review,0
388452,0.1611659370809935,Medium Risk,Manual Review,0
253048,0.3059222608860757,High Risk,Decline,0
401361,0.2816914778804795,Medium Risk,Manual Review,0
343769,0.0631052937525539,Low Risk,Approve,0
156924,0.4242713282257059,High Risk,Decline,0
218437,0.1522135379075876,Medium Risk,Manual Review,0
408939,0.2102007548114378,Medium Risk,Manual Review,0
157532,0.2624631613275194,Medium Risk,Manual Review,0
344425,0.7395618889487501,High Risk,Decline,1
318189,0.1797140382506255,Medium Risk,Manual Review,0
225829,0.8871433552023743,High Risk,Decline,1
169338,0.0544401455919075,Low Risk,Approve,0
245674,0.3289458593841938,High Risk,Decline,1
219647,0.7263834803714833,High Risk,Decline,0
165820,0.1028384584844124,Medium Risk,Manual Review,0
382198,0.1068231748867287,Medium Risk,Manual Review,0
284282,0.4812444694436085,High Risk,Decline,0
328649,0.3131871941216483,High Risk,Decline,0
251264,0.0748876031308858,Low Risk,Approve,0
402294,0.5711990576423891,High Risk,Decline,0
188781,0.4378547705317698,High Risk,Decline,0
327547,0.0779638631973916,Low Risk,Approve,0
308832,0.2298168166013024,Medium Risk,Manual Review,0
265037,0.3048520553807542,High Risk,Decline,0
163248,0.4783573840723435,High Risk,Decline,0
452366,0.8436614899102456,High Risk,Decline,1
346120,0.6020606724212905,High Risk,Decline,0
322952,0.1844440808760493,Medium Risk,Manual Review,0
353587,0.8521207141648316,High Risk,Decline,0
125324,0.0711626075295886,Low Risk,Approve,0
417794,0.2227737979822012,Medium Risk,Manual Review,0
447597,0.5787530458996009,High Risk,Decline,1
291128,0.4364569042011087,High Risk,Decline,0
191838,0.139474310423643,Medium Risk,Manual Review,0
153803,0.4779713178011575,High Risk,Decline,0
392932,0.2316604207559223,Medium Risk,Manual Review,0
130455,0.4843802742903989,High Risk,Decline,0
372860,0.5127485961728179,High Risk,Decline,0
379546,0.190463006646901,Medium Risk,Manual Review,0
407714,0.1935288668291137,Medium Risk,Manual Review,0
413276,0.1070679927606002,Medium Risk,Manual Review,0
153936,0.6718593567016089,High Risk,Decline,0
131041,0.3069694750217195,High Risk,Decline,0
271121,0.1233771011391338,Medium Risk,Manual Review,0
264454,0.2206485860997015,Medium Risk,Manual Review,0
251891,0.3778539331336299,High Risk,Decline,0
216791,0.1571597988327761,Medium Risk,Manual Review,0
231520,0.0620152351546676,Low Risk,Approve,0
419919,0.5310136761075984,High Risk,Decline,0
199381,0.6749665981961201,High Risk,Decline,0
365937,0.1632314932448946,Medium Risk,Manual Review,0
127194,0.3951444792634083,High Risk,Decline,1
385583,0.5001830000439416,High Risk,Decline,0
167439,0.1669059126825613,Medium Risk,Manual Review,0
304076,0.4692331092179196,High Risk,Decline,1
297530,0.196850664384799,Medium Risk,Manual Review,0
233876,0.6260415837016503,High Risk,Decline,0
410631,0.6555680016093574,High Risk,Decline,0
280827,0.1256807104104776,Medium Risk,Manual Review,0
102045,0.853106164987104,High Risk,Decline,0
289205,0.2997963316780588,Medium Risk,Manual Review,0
106465,0.1506538788615627,Medium Risk,Manual Review,0
196373,0.17931665368561,Medium Risk,Manual Review,0
418996,0.3213526216135882,High Risk,Decline,0
335782,0.7638657520763439,High Risk,Decline,1
155029,0.5118106156134371,High Risk,Decline,0
364754,0.2142886624487179,Medium Risk,Manual Review,0
231138,0.0941788759403813,Low Risk,Approve,0
234696,0.8058837718609126,High Risk,Decline,0
186173,0.2618974611769838,Medium Risk,Manual Review,0
222024,0.5759497190946757,High Risk,Decline,0
229893,0.0373927937185568,Low Risk,Approve,0
309191,0.3971858774917156,High Risk,Decline,0
158014,0.6072874603907018,High Risk,Decline,0
342786,0.3526206281106586,High Risk,Decline,0
195774,0.1879797158418176,Medium Risk,Manual Review,0
323655,0.1332521624597441,Medium Risk,Manual Review,0
375172,0.2990840693311739,Medium Risk,Manual Review,0
376507,0.4524293307311045,High Risk,Decline,0
436912,0.1415112592222217,Medium Risk,Manual Review,0
105256,0.2774509630419047,Medium Risk,Manual Review,0
416922,0.1106956191528694,Medium Risk,Manual Review,0
442958,0.1778179314651721,Medium Risk,Manual Review,0
319130,0.7577868803283024,High Risk,Decline,0
180257,0.7070194797270295,High Risk,Decline,0
429099,0.1918060081427262,Medium Risk,Manual Review,0
300881,0.1075931119710674,Medium Risk,Manual Review,0
419849,0.2007124932814971,Medium Risk,Manual Review,0
310092,0.0439579930710344,Low Risk,Approve,0
144584,0.6705150397223595,High Risk,Decline,0
208219,0.2684411842213891,Medium Risk,Manual Review,0
275495,0.1682272230265375,Medium Risk,Manual Review,0
358332,0.1522013866553816,Medium Risk,Manual Review,0
401818,0.6985118044454405,High Risk,Decline,0
386536,0.3193671322339163,High Risk,Decline,0
363638,0.3454753582095373,High Risk,Decline,0
368451,0.6138824880710468,High Risk,Decline,0
146777,0.1973708557694943,Medium Risk,Manual Review,0
179615,0.7096998240082426,High Risk,Decline,0
451381,0.7910981098011242,High Risk,Decline,0
439915,0.6992764289840651,High Risk,Decline,0
309822,0.2430764441917148,Medium Risk,Manual Review,0
262704,0.14484306926719,Medium Risk,Manual Review,0
303452,0.4584545898571857,High Risk,Decline,0
450366,0.5893008625590478,High Risk,Decline,0
257400,0.5463211739197678,High Risk,Decline,0
160786,0.602139270530629,High Risk,Decline,0
307673,0.4868687612027855,High Risk,Decline,0
307248,0.4524806772614992,High Risk,Decline,0
192215,0.2483102181782976,Medium Risk,Manual Review,0
242744,0.4697297110695534,High Risk,Decline,0
427798,0.2586790824845317,Medium Risk,Manual Review,0
145178,0.0801534697370198,Low Risk,Approve,0
222306,0.3040171114071968,High Risk,Decline,0
339601,0.233972399610827,Medium Risk,Manual Review,0
438510,0.2725771632595152,Medium Risk,Manual Review,0
369502,0.8925623772660292,High Risk,Decline,0
124886,0.3723485829794625,High Risk,Decline,0
354155,0.6945220832723225,High Risk,Decline,0
328251,0.1829784773464879,Medium Risk,Manual Review,0
372987,0.2643028608028981,Medium Risk,Manual Review,0
342898,0.1801392266998156,Medium Risk,Manual Review,0
163973,0.4857186207735013,High Risk,Decline,0
379442,0.6484863293962501,High Risk,Decline,0
402217,0.4632102387489028,High Risk,Decline,0
232235,0.354615670219965,High Risk,Decline,0
451232,0.9198200519366736,High Risk,Decline,1
162322,0.6625612760675942,High Risk,Decline,0
406658,0.3941434731759521,High Risk,Decline,0
103034,0.7956338534758538,High Risk,Decline,0
333529,0.0953722439292088,Low Risk,Approve,0
138039,0.3521552838716932,High Risk,Decline,0
342121,0.3563480068212357,High Risk,Decline,0
438884,0.5599850524151768,High Risk,Decline,0
384879,0.5249044490379458,High Risk,Decline,0
342891,0.5365017043545509,High Risk,Decline,1
253018,0.3808356819216995,High Risk,Decline,0
407012,0.6279681243825695,High Risk,Decline,0
298689,0.0759412688623373,Low Risk,Approve,0
238166,0.6604461736604382,High Risk,Decline,0
270184,0.2903830922899211,Medium Risk,Manual Review,0
433181,0.4884499592207626,High Risk,Decline,0
330643,0.8030251823903344,High Risk,Decline,1
419067,0.3919741077132407,High Risk,Decline,0
190924,0.0790404289845085,Low Risk,Approve,0
325688,0.2413066231718598,Medium Risk,Manual Review,0
203454,0.3203343150179196,High Risk,Decline,0
163485,0.5818244445461674,High Risk,Decline,0
100736,0.2417252642831366,Medium Risk,Manual Review,0
191640,0.6637653288497698,High Risk,Decline,0
169339,0.4631323356707892,High Risk,Decline,0
417507,0.1135552231249522,Medium Risk,Manual Review,0
331434,0.1718011930360218,Medium Risk,Manual Review,0
223987,0.3936831548207338,High Risk,Decline,0
395209,0.3323324812692069,High Risk,Decline,0
142989,0.0972686904505452,Low Risk,Approve,0
171707,0.238663229157518,Medium Risk,Manual Review,0
403213,0.2913467916723798,Medium Risk,Manual Review,0
264103,0.3400303386104747,High Risk,Decline,0
196827,0.5079054831180572,High Risk,Decline,0
423272,0.4626279514036929,High Risk,Decline,0
354201,0.7461882637727494,High Risk,Decline,0
304808,0.5387732603011357,High Risk,Decline,0
283987,0.1150163506923636,Medium Risk,Manual Review,0
356823,0.8974643681819574,High Risk,Decline,1
169062,0.7536053212568143,High Risk,Decline,0
324883,0.8456108601778133,High Risk,Decline,0
266953,0.2238326097985772,Medium Risk,Manual Review,0
378662,0.3386599224741005,High Risk,Decline,0
127324,0.6424796033431468,High Risk,Decline,0
258101,0.8171543293961776,High Risk,Decline,0
252402,0.1730750940808705,Medium Risk,Manual Review,0
110290,0.3127501088214121,High Risk,Decline,0
239848,0.5076097999562271,High Risk,Decline,0
303074,0.523733645429246,High Risk,Decline,0
339858,0.2453955984434119,Medium Risk,Manual Review,0
385033,0.9034098916535204,High Risk,Decline,1
326130,0.3969338431417537,High Risk,Decline,0
340926,0.6921918046007036,High Risk,Decline,0
404577,0.300953101930226,High Risk,Decline,0
415764,0.1543588431337417,Medium Risk,Manual Review,0
165227,0.2508858336767455,Medium Risk,Manual Review,0
131336,0.4237048586017682,High Risk,Decline,0
230987,0.6423930084981967,High Risk,Decline,0
306490,0.1065802714379963,Medium Risk,Manual Review,0
175045,0.7541086643361069,High Risk,Decline,0
282217,0.5906890442745627,High Risk,Decline,0
447848,0.4356604765435117,High Risk,Decline,0
383847,0.4881410725603731,High Risk,Decline,0
101246,0.1379008935762589,Medium Risk,Manual Review,0
403471,0.6592652507308252,High Risk,Decline,1
362362,0.1097630000777738,Medium Risk,Manual Review,0
322053,0.1751554424178016,Medium Risk,Manual Review,0
381684,0.4978567370991058,High Risk,Decline,0
316211,0.4406216820552122,High Risk,Decline,0
218766,0.1114473969264317,Medium Risk,Manual Review,0
408000,0.3763279453301061,High Risk,Decline,0
171148,0.1087145339154384,Medium Risk,Manual Review,0
199690,0.1831867317617967,Medium Risk,Manual Review,0
341928,0.7358045959018548,High Risk,Decline,1
330068,0.3199115736196625,High Risk,Decline,0
404055,0.1476872103653166,Medium Risk,Manual Review,0
407936,0.2135357920321552,Medium Risk,Manual Review,0
101117,0.1702475254841495,Medium Risk,Manual Review,0
278541,0.4493212552636371,High Risk,Decline,0
439630,0.4822879040989412,High Risk,Decline,0
374417,0.271341484390794,Medium Risk,Manual Review,0
